unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
1,MODERATOR,Chris Wallace,S,,,,S,,,,S,,,
2,WALLACE,"Good evening from the Thomas and Mack Center at the University of Nevada, Las Vegas.",GR,,,,GR,,,,GR,,,
3,WALLACE,"I’m Chris Wallace of Fox News, and I welcome you to the third and final of the 2016 presidential debates between Secretary of State Hillary Clinton and Donald J.",S-Inform; GR,,,,S-Inform; GR,,,,S-Inform; GR,,,
4,WALLACE,Trump.,S,,,,S,,,,S,,,
5,WALLACE,This debate is sponsored by the Commission on Presidential Debates.,S,,,,S,,,,S,,,
6,WALLACE,"The commission has designed the format: Six roughly 15-minute segments with two-minute answers to the first question, then open discussion for the rest of each segment.",S-Inform,,,,S-Inform,,,,S-Inform,,,
7,WALLACE,Both campaigns have agreed to those rules.,S,,,,S,,,,S,,,
8,WALLACE,"For the record, I decided the topics and the questions in each topic.",S,,,,S,,,,S,,,
9,WALLACE,None of those questions has been shared with the commission or the two candidates.,S,,,,S,,,,S,,,
10,WALLACE,The audience here in the hall has promised to remain silent.,S,,,,S,,,,S,,,
11,WALLACE,"No cheers, boos, or other interruptions so we and you can focus on what the candidates have to say.",S,,,,S,,,,S,,,
12,WALLACE,"No noise, except right now, as we welcome the Democratic nominee for president, Secretary Clinton, and the Republican nominee for president, Mr.",GR,,,,GR,,,,GR,,,
13,WALLACE,Trump.,GR,,,,GR,,,,GR,,,
14,WALLACE,"Secretary Clinton, Mr.",GR,,,,GR,,,,GR,,,
15,WALLACE,"Trump, welcome.",GR,,,,GR,,,,GR,,,
16,WALLACE,Let’s get right to it.,IAFA; MS,,,,IAFA; MS,,,,IAFA; MS,,,
17,WALLACE,The first topic is the Supreme Court.,S; MS,,,,S; MS,,,,S; MS,,,
18,WALLACE,"You both talked briefly about the court in the last debate, but I want to drill down on this, because the next president will almost certainly have at least one appointment and likely or possibly two or three appointments.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
19,WALLACE,"Which means that you will, in effect, determine the balance of the court for what could be the next quarter century.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
20,WALLACE,"First of all, where do you want to see the court take the country?",Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
21,WALLACE,"And secondly, what’s your view on how the Constitution should be interpreted?",Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
22,WALLACE,Do the founders’ words mean what they say or is it a living document to be applied flexibly according to changing circumstances?,YNQ; SEEP,,,,YNQ; SEEP,,,,YNQ; SEEP,,,
23,WALLACE,"In this segment, Secretary Clinton, you go first.",TG; MS,,,,TG; MS,,,,TG; MS,,,
24,WALLACE,You have two minutes.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
25,CLINTON,"Thank you very much, Chris.",THK,,,,THK,,,,THK,,,
26,CLINTON,And thanks to UNLV for hosting us.,THK,,,,THK,,,,THK,,,
27,CLINTON,"You know, I think when we talk about the Supreme Court, it really raises the central issue in this election, namely, what kind of country are we going to be?",Q-RHET; S; IAFA,,IP; CB,,Q-RHET; S; IAFA,,IP; CB,,Q-RHET; S; IAFA,,IP; CB,
28,CLINTON,What kind of opportunities will we provide for our citizens?,Q-W; Q-RHET,,CB,,Q-W; Q-RHET,,CB,,Q-W; Q-RHET,,CB,
29,CLINTON,What kind of rights will Americans have?,Q-W; Q-RHET,,CB,,Q-W; Q-RHET,,CB,,Q-W; Q-RHET,,CB,
30,CLINTON,"And I feel strongly that the Supreme Court needs to stand on the side of the American people, not on the side of the powerful corporations and the wealthy.",S; IAFA,,PB; IP,,S; IAFA,,PB; IP,,S; IAFA,,PB; IP,
31,CLINTON,"For me, that means that we need a Supreme Court that will stand up on behalf of women’s rights, on behalf of the rights of the LGBT community, that will stand up and say no to Citizens United, a decision that has undermined the election system in our country because of the way it permits dark, unaccountable money to come into our electoral system.",S; S-Inform,,IP,,S; S-Inform,,IP,,S; S-Inform,,IP,
32,CLINTON,I have major disagreements with my opponent about these issues and others that will be before the Supreme Court.,S; DIS,,IP; REB,,S; DIS,,IP; REB,,S; DIS,,IP; REB,
33,CLINTON,"But I feel that at this point in our country’s history, it is important that we not reverse marriage equality, that we not reverse Roe v.",S,,IP,,S,,IP,,S,,IP,
34,CLINTON,"Wade, that we stand up against Citizens United, we stand up for the rights of people in the workplace, that we stand up and basically say: The Supreme Court should represent all of us.",S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
35,CLINTON,"That’s how I see the court, and the kind of people that I would be looking to nominate to the court would be in the great tradition of standing up to the powerful, standing up on behalf of our rights as Americans.",S; IAFA-OF,,APAT; IP,,S; IAFA-OF,,APAT; IP,,S; IAFA-OF,,APAT; IP,
36,CLINTON,And I look forward to having that opportunity.,S,,,,S,,,,S,,,
37,CLINTON,I would hope that the Senate would do its job and confirm the nominee that President Obama has sent to them.,S,,IP,,S,,IP,,S,,IP,
38,CLINTON,That’s the way the Constitution fundamentally should operate.,S,,APAT; IP,,S,,APAT; IP,,S,,APAT; IP,
39,CLINTON,"The president nominates, and then the Senate advises and consents, or not, but they go forward with the process.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
40,WALLACE,"Secretary Clinton, thank you.",THK,,,,THK,,,,THK,,,
41,WALLACE,Mr.,S,,,,S,,,,S,,,
42,WALLACE,"Trump, same question.",S,,,,S,,,,S,,,
43,WALLACE,Where do you want to see the court take the country?,Q-W; OQ; TG,,,,Q-W; OQ; TG,,,,Q-W; OQ; TG,,,
44,WALLACE,And how do you believe the Constitution should be interpreted?,Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
45,TRUMP,"Well, first of all, it’s great to be with you, and thank you, everybody.",GR; THK,,,,GR; THK,,,,GR; THK,,,
46,TRUMP,The Supreme Court: It’s what it’s all about.,S,,,,S,,,,S,,,
47,TRUMP,"Our country is so, so—it’s just so imperative that we have the right justices.",Q-RHET; S; IAFA,,AP,,Q-RHET; S; IAFA,,AP,,Q-RHET; S; IAFA,,AP,
48,TRUMP,"Something happened recently where Justice Ginsburg made some very, very inappropriate statements toward me and toward a tremendous number of people, many, many millions of people that I represent.",S; CH; HS,,AE; PER,,S; CH; HS,,AE; PER,,S; CH; HS,,AE; PER,
49,TRUMP,And she was forced to apologize.,S,,,,S,,,,S,,,
50,TRUMP,And apologize she did.,S,,,,S,,,,S,,,
51,TRUMP,"But these were statements that should never, ever have been made.",S,,CB,,S,,CB,,S,,CB,
52,TRUMP,"We need a Supreme Court that in my opinion is going to uphold the Second Amendment, and all amendments, but the Second Amendment, which is under absolute siege.",S; IAFA,,AF; APAT; IP,,S; IAFA,,AF; APAT; IP,,S; IAFA,,AF; APAT; IP,
53,TRUMP,"I believe if my opponent should win this race, which I truly don’t think will happen, we will have a Second Amendment which will be a very, very small replica of what it is right now.",S,,AF; IP; ATTR; REB,,S,,AF; IP; ATTR; REB,,S,,AF; IP; ATTR; REB,
54,TRUMP,"But I feel that it’s absolutely important that we uphold, because of the fact that it is under such trauma.",S,,AF; IP,,S,,AF; IP,,S,,AF; IP,
55,TRUMP,I feel that the justices that I am going to appoint—and I’ve named 20 of them—the justices that I’m going to appoint will be pro-life.,S; IAFA,,IT; IP,,S; IAFA,,IT; IP,,S; IAFA,,IT; IP,
56,TRUMP,They will have a conservative bent.,S,,,,S,,,,S,,,
57,TRUMP,They will be protecting the Second Amendment.,S,,APAT,,S,,APAT,,S,,APAT,
58,TRUMP,"They are great scholars in all cases, and they’re people of tremendous respect.",S,,,,S,,,,S,,,
59,TRUMP,They will interpret the Constitution the way the founders wanted it interpreted.,S,,APAT,,S,,APAT,,S,,APAT,
60,TRUMP,"And I believe that’s very, very important.",S,,IP,,S,,IP,,S,,IP,
